도시대기,경기도,안산시,고잔동,0.016*,0.02,0.03,0.04,0.032,0.038,0.027,0.018,0.025,0.018,0.013,0.011
도시대기,경기도,안산시,원시동,0.015,0.021,0.03,0.041,0.035,0.038,0.038,0.02,0.03,0.022,0.016,0.016
도시대기,경기도,안산시,본오동,0.012,0.019,0.03,0.04,0.038,0.047,0.037*,0,0,0.019**,0.013,0.011
도시대기,경기도,안산시,원곡동,0.014,0.02,0.029,0.035**,-,0,0,0,0,0,0,0
도시대기,경기도,안산시,부곡동,0.012,0.017,0.026,0.033,0.034,0.041,0.029,0.017,0.023,0.017,0.013,0.011
도시대기,경기도,안산시,대부동,0.027,0.031,0.04,0.048,0.045,0.05,0.038,0.024,0.039,0.038,0.03,0.029
도시대기,경기도,안산시,호수동,0.013,0.019,0.027,0.032,0.038,0.046,0.034,0.02,0.031,0.023,0.017,0.015
도시대기,경기도,평택시,비전동,0.017,0.023,0.033,0.045,0.046,0.051,0.033,0.024,0.034,0.025,0.017,0.014
도시대기,경기도,평택시,안중동,0.018,0.019,0.031,0.041,0.04,0.047,0.036,0.022,0.025,0.021,0.015,0.015
도시대기,경기도,평택시,평택항,0.018,0.022,0.031,0.041,0.038,0.042,0.031,0.022,0.03,0.027,0.019,0.019
도시대기,경기도,평택시,송북동,0.015,0.021,0.031,0.042,0.043,0.052,0.035,0.027,0.031,0.023,0.017,0.013
도시대기,경기도,평택시,청북읍,-,-,0.038,0.051,0.049,0.049,0.033,0.024,0.03,0.025,0.019,0.018
도시대기,경기도,과천시,별양동,0.012,0.017,0.027,0.038,0.036,0.047,0.03,0.02,0.028,0.021,0.016,0.015
도시대기,경기도,과천시,과천동,0.014,0.02,0.03,0.041,0.037,0.049,0.032,0.021,0.027,0.02,0.016,0.015
도시대기,경기도,구리시,교문동,0.019,0.024,0.035,0.043,0.043,0.049,0.032,0.022,0.033,0.027,0.021,0.018
도시대기,경기도,구리시,동구동,0.014,0.018,0.027,0.034,0.032,0.042,0.028,0.022,0.022,0.017,0.013,0.012
도시대기,경기도,의왕시,부곡3동,0.011,0.016,0.025,0.042*,0.041,0.05,0.033,0.026,0.031,0.022,0.017,0.015
도시대기,경기도,의왕시,고천동,0.012,0.017,0.025,0.036,0.038,0.044,0.031,0.021,0.03,0.023,0.018,0.014
도시대기,경기도,고양시,행신동,0.018,0.024,0.033,0.041,0.044,0.051,0.034,0.027,0.034,0.03,0.019,0.017
도시대기,경기도,고양시,식사동,0.021,0.024,0.029,0.038,0.039,0.04,0.03,0.031,0.03,0.026,0.019,0.014
도시대기,경기도,고양시,신원동,0.015,0.022,0.032,0.037,0.038,0.048,0.033,0.031,0.027,0.023,0.017,0.014
도시대기,경기도,고양시,주엽동,0.019,0.025,0.032,0.041,0.04,0.048,0.038,0.028,0.034,0.026,0.019,0.018
도시대기,경기도,광주시,경안동,0.01,0.013,0.02,0.033,0.035,0.047,0.03,0.02,0.025,0.016,0.012,0.011
도시대기,경기도,광주시,오포읍,-,-,0.029,0.038,0.037,0.05,0.033,0.022,0.028,0.019,0.016,0.014
도시대기,경기도,광주시,곤지암읍,-,-,-,-,-,-,-,-,-,-,-,0.01
도시대기,경기도,군포시,당동,0.014,0.02,0.028,0.04,0.039,0.049,0.036,0.023,0.03,0.023,0.017,0.015
도시대기,경기도,군포시,산본동,0.016,0.021,0.031,0.045,0.043,0.052,0.035,0.023,0.03,0.023,0.018,0.017
도시대기,경기도,시흥시,정왕동,0.015,0.019,0.026,0.039,0.044,0.05,0.035,0.022,0.034,0.024,0.015,0.014
도시대기,경기도,시흥시,시화산단,0.019,0.024,0.033,0.045,0.042,0.047,0.035,0.023,0.038,0.028,0.021*,0
도시대기,경기도,시흥시,대야동,0.015,0.022,0.033,0.042,0.039,0.049,0.034,0.023,0.027,0.024,0.018,0.017
도시대기,경기도,시흥시,목감동,-,-,0.029,0.039,0.04,0.047,0.03,0.022,0.025,0.017,0.013,0.012
도시대기,경기도,시흥시,장현동,-,-,-,-,-,0.049,0.035,0.024,0.031,0.023,0.017,0.016
도시대기,경기도,부천시,소사본동,0.018,0.023,0.032,0.039,0.041,0.051,0.039,0.036*,0.026,0.022,0.016,0.014
도시대기,경기도,부천시,내동,0.013,0.017,0.025,0.032,0.034,0.043,0.036,0.036,0.027,0.024,0.015,0.014
도시대기,경기도,부천시,중2동,0.013,0.017,0.025,0.038,0.036,0.043,0.032,0.029,0.029,0.022,0.015,0.015
도시대기,경기도,부천시,오정동,0.013,0.019,0.026,0.034,0.032,0.037,0.025,0.015,0.025,0.022,0.015,0.015
도시대기,경기도,남양주시,금곡동,0.014,0.018,0.025,0.033,0.031,0.039,0.026,0.015,0.023,0.017,0.013,0.011
도시대기,경기도,남양주시,오남읍,0.02,0.024,0.033,0.041,0.042,0.049,0.032,0.022,0.031,0.027,0.019,0.017
도시대기,경기도,남양주시,별내동,0.014,0.019,0.03,0.038,0.036,0.046,0.03,0.022,0.025,0.019,0.015,0.015
도시대기,경기도,남양주시,화도읍,0.015,0.02,0.029,0.036,0.036,0.044,0.028,0.025,0.028,0.019,0.015,0.014
도시대기,경기도,용인시,김량장동,0.013,0.018,0.022,0.034,0.036,0.042,0.029,0.019,0.024,0.017,0.014,0.01
도시대기,경기도,용인시,수지동,0.012,0.017,0.025,0.038,0.04,0.045,0.029,0.022,0.029,0.022,0.016,0.016
도시대기,경기도,용인시,기흥동,0.012,0.017,0.025,0.037,0.038,0.046,0.031,0.021,0.028,0.02,0.014,0.013
도시대기,경기도,용인시,모현읍,0.013,0.018,0.028,0.041,0.04,0.052,0.034,0.023,0.029,0.021,0.017,0.015
도시대기,경기도,용인시,이동읍,0.013,0.02,0.027,0.034,0.038,0.048,0.031,0.023,0.027,0.019,0.015,0.012
도시대기,경기도,용인시,백암면,0.016,0.021,0.031,0.046,0.046,0.052,0.035,0.025,0.032,0.022,0.017,0.014
도시대기,경기도,김포시,사우동,0.022,0.028,0.04,0.04,0.04,0.044,0.032,0.022,0.032**,0.031,0.022,0.02
도시대기,경기도,김포시,고촌읍,0.02,0.021,0.026,0.037,0.037,0.044,0.033,0.021,0.029,0.024,0.017,0.018
도시대기,경기도,김포시,통진읍,0.024,-,-,-,-,-,-,-,-,-,-,-
도시대기,경기도,김포시,월곶면,-,-,0.039,0.046,0.05,0.055,0.038,0.026,0.036,0.03,0.023,0.02
도시대기,경기도,김포시,한강신도시,-,-,0.033,0.046,0.047,0.052,0.038,0.024,0.032,0.027,0.02,0.018
도시대기,경기도,오산시,오산동,0.015,0.02,0.028,0.036,0.036,0.05,0.032,0.019,0.028,0.023,0.016,0.015
도시대기,경기도,하남시,신장동,0.013,0.017,0.024,0.028,0.028,0.038,0.028,0.021,0.026,0.019,0.015,0.013
도시대기,경기도,하남시,미사동,-,-,-,-,-,-,-,-,0.033,0.025,0.017,0.014
